opportunity_id,created_date,department,region,customer_segment,converted,revenue
OPP-000435,2026-06-07,Southwest,West,Enterprise,True,4387.6
OPP-000436,2026-06-07,Southwest,West,Mid-Market,True,5324.52
OPP-000437,2026-06-07,Southwest,West,Mid-Market,False,0.0
OPP-000438,2026-06-07,Southwest,West,Mid-Market,True,2650.36
OPP-000439,2026-06-07,Southwest,West,Mid-Market,False,0.0
OPP-000440,2026-06-07,Southwest,West,SMB,False,0.0
OPP-000441,2026-06-07,Southwest,West,Mid-Market,False,0.0
OPP-000442,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000443,2026-06-08,Northeast,East,Enterprise,False,0.0
OPP-000444,2026-06-08,Northeast,East,SMB,True,976.72
OPP-000445,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000446,2026-06-08,Northeast,East,SMB,True,636.09
OPP-000447,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000448,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000449,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000450,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000451,2026-06-08,Northeast,East,SMB,True,724.64
OPP-000452,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000453,2026-06-08,Northeast,East,SMB,True,395.04
OPP-000454,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000455,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000456,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000457,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000458,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000459,2026-06-08,Northeast,East,SMB,True,1415.79
OPP-000460,2026-06-08,Northeast,East,Enterprise,False,0.0
OPP-000461,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000462,2026-06-08,Northeast,East,SMB,True,537.54
OPP-000463,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000464,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000465,2026-06-08,Northeast,East,Enterprise,False,0.0
OPP-000466,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000467,2026-06-08,Northeast,East,Mid-Market,False,0.0
OPP-000468,2026-06-08,Northeast,East,SMB,False,0.0
OPP-000469,2026-06-08,Northeast,East,Mid-Market,True,8390.86
OPP-000470,2026-06-08,Southeast,East,SMB,True,1084.36
OPP-000471,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000472,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000473,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000474,2026-06-08,Southeast,East,SMB,True,470.74
OPP-000475,2026-06-08,Southeast,East,SMB,True,619.55
OPP-000476,2026-06-08,Southeast,East,SMB,True,1541.27
OPP-000477,2026-06-08,Southeast,East,Mid-Market,False,0.0
OPP-000478,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000479,2026-06-08,Southeast,East,Enterprise,False,0.0
OPP-000480,2026-06-08,Southeast,East,Mid-Market,False,0.0
OPP-000481,2026-06-08,Southeast,East,Mid-Market,False,0.0
OPP-000482,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000483,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000484,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000485,2026-06-08,Southeast,East,SMB,True,891.97
OPP-000486,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000487,2026-06-08,Southeast,East,SMB,True,849.14
OPP-000488,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000489,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000490,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000491,2026-06-08,Southeast,East,Enterprise,False,0.0
OPP-000492,2026-06-08,Southeast,East,Mid-Market,False,0.0
OPP-000493,2026-06-08,Southeast,East,SMB,True,1338.28
OPP-000494,2026-06-08,Southeast,East,SMB,True,1285.6
OPP-000495,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000496,2026-06-08,Southeast,East,SMB,False,0.0
OPP-000497,2026-06-08,Northwest,West,Enterprise,False,0.0
OPP-000498,2026-06-08,Northwest,West,SMB,True,854.21
OPP-000499,2026-06-08,Northwest,West,SMB,False,0.0
OPP-000500,2026-06-08,Northwest,West,Mid-Market,False,0.0
OPP-000501,2026-06-08,Northwest,West,SMB,False,0.0
OPP-000502,2026-06-08,Northwest,West,SMB,False,0.0
OPP-000503,2026-06-08,Northwest,West,SMB,False,0.0
OPP-000504,2026-06-08,Southwest,West,SMB,False,0.0
OPP-000505,2026-06-08,Southwest,West,SMB,True,1084.88
OPP-000506,2026-06-08,Southwest,West,Mid-Market,False,0.0
OPP-000507,2026-06-08,Southwest,West,SMB,False,0.0
OPP-000508,2026-06-08,Southwest,West,Enterprise,False,0.0
OPP-000509,2026-06-08,Southwest,West,SMB,True,1129.23
OPP-000510,2026-06-08,Southwest,West,SMB,False,0.0
OPP-000511,2026-06-08,Southwest,West,SMB,False,0.0
OPP-000512,2026-06-08,Southwest,West,SMB,False,0.0
OPP-000513,2026-06-08,Southwest,West,SMB,True,389.36
OPP-000514,2026-06-08,Southwest,West,SMB,False,0.0
OPP-000515,2026-06-08,Southwest,West,Mid-Market,False,0.0
OPP-000516,2026-06-08,Southwest,West,Mid-Market,False,0.0
OPP-000517,2026-06-08,Southwest,West,SMB,False,0.0
OPP-000518,2026-06-09,Northeast,East,Enterprise,False,0.0
OPP-000519,2026-06-09,Northeast,East,Enterprise,False,0.0
OPP-000520,2026-06-09,Northeast,East,Enterprise,True,4713.3
OPP-000521,2026-06-09,Northeast,East,SMB,False,0.0
OPP-000522,2026-06-09,Northeast,East,SMB,False,0.0
OPP-000523,2026-06-09,Northeast,East,SMB,True,1649.57
OPP-000524,2026-06-09,Northeast,East,Mid-Market,False,0.0
OPP-000525,2026-06-09,Northeast,East,SMB,False,0.0
OPP-000526,2026-06-09,Northeast,East,SMB,False,0.0
OPP-000527,2026-06-09,Northeast,East,SMB,False,0.0
OPP-000528,2026-06-09,Northeast,East,Mid-Market,False,0.0
OPP-000529,2026-06-09,Northeast,East,Mid-Market,False,0.0
OPP-000530,2026-06-09,Northeast,East,Mid-Market,False,0.0
OPP-000531,2026-06-09,Northeast,East,Mid-Market,False,0.0
OPP-000532,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000533,2026-06-09,Southeast,East,Mid-Market,False,0.0
OPP-000534,2026-06-09,Southeast,East,Enterprise,False,0.0
OPP-000535,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000536,2026-06-09,Southeast,East,SMB,True,1604.12
OPP-000537,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000538,2026-06-09,Southeast,East,SMB,True,543.73
OPP-000539,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000540,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000541,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000542,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000543,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000544,2026-06-09,Southeast,East,Mid-Market,False,0.0
OPP-000545,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000546,2026-06-09,Southeast,East,Mid-Market,False,0.0
OPP-000547,2026-06-09,Southeast,East,SMB,True,792.69
OPP-000548,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000549,2026-06-09,Southeast,East,SMB,False,0.0
OPP-000550,2026-06-09,Southeast,East,Enterprise,False,0.0
OPP-000551,2026-06-09,Southeast,East,Mid-Market,False,0.0
OPP-000552,2026-06-09,Northwest,West,Mid-Market,False,0.0
OPP-000553,2026-06-09,Northwest,West,Mid-Market,False,0.0
OPP-000554,2026-06-09,Northwest,West,SMB,True,969.01
OPP-000555,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000556,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000557,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000558,2026-06-09,Northwest,West,Enterprise,False,0.0
OPP-000559,2026-06-09,Northwest,West,SMB,True,783.89
OPP-000560,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000561,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000562,2026-06-09,Northwest,West,Mid-Market,False,0.0
OPP-000563,2026-06-09,Northwest,West,SMB,True,752.29
OPP-000564,2026-06-09,Northwest,West,SMB,True,1160.05
OPP-000565,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000566,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000567,2026-06-09,Northwest,West,Mid-Market,False,0.0
OPP-000568,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000569,2026-06-09,Northwest,West,SMB,False,0.0
OPP-000570,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000571,2026-06-09,Southwest,West,SMB,True,763.06
OPP-000572,2026-06-09,Southwest,West,Mid-Market,True,1461.9
OPP-000573,2026-06-09,Southwest,West,Mid-Market,True,2205.47
OPP-000574,2026-06-09,Southwest,West,Mid-Market,False,0.0
OPP-000575,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000576,2026-06-09,Southwest,West,Enterprise,False,0.0
OPP-000577,2026-06-09,Southwest,West,SMB,True,1237.88
OPP-000578,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000579,2026-06-09,Southwest,West,Mid-Market,False,0.0
OPP-000580,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000581,2026-06-09,Southwest,West,Mid-Market,False,0.0
OPP-000582,2026-06-09,Southwest,West,Mid-Market,True,1556.47
OPP-000583,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000584,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000585,2026-06-09,Southwest,West,SMB,True,919.93
OPP-000586,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000587,2026-06-09,Southwest,West,Mid-Market,False,0.0
OPP-000588,2026-06-09,Southwest,West,Enterprise,False,0.0
OPP-000589,2026-06-09,Southwest,West,Mid-Market,False,0.0
OPP-000590,2026-06-09,Southwest,West,Mid-Market,True,1447.21
OPP-000591,2026-06-09,Southwest,West,SMB,False,0.0
OPP-000592,2026-06-10,Northeast,East,Mid-Market,False,0.0
OPP-000593,2026-06-10,Northeast,East,SMB,False,0.0
OPP-000594,2026-06-10,Northeast,East,SMB,True,584.67
OPP-000595,2026-06-10,Northeast,East,SMB,True,1432.65
OPP-000596,2026-06-10,Northeast,East,SMB,True,788.54
OPP-000597,2026-06-10,Northeast,East,Mid-Market,False,0.0
OPP-000598,2026-06-10,Northeast,East,SMB,True,410.2
OPP-000599,2026-06-10,Northeast,East,SMB,True,495.87
OPP-000600,2026-06-10,Northeast,East,SMB,False,0.0
OPP-000601,2026-06-10,Northeast,East,SMB,False,0.0
OPP-000602,2026-06-10,Northeast,East,Enterprise,False,0.0
OPP-000603,2026-06-10,Northeast,East,SMB,False,0.0
OPP-000604,2026-06-10,Northeast,East,Mid-Market,True,1145.57
OPP-000605,2026-06-10,Northeast,East,SMB,True,1201.94
OPP-000606,2026-06-10,Northeast,East,Mid-Market,False,0.0
OPP-000607,2026-06-10,Northeast,East,Mid-Market,False,0.0
OPP-000608,2026-06-10,Northeast,East,SMB,True,1091.6
OPP-000609,2026-06-10,Northeast,East,SMB,False,0.0
OPP-000610,2026-06-10,Northeast,East,SMB,False,0.0
OPP-000611,2026-06-10,Northeast,East,SMB,True,1373.24
OPP-000612,2026-06-10,Southeast,East,SMB,False,0.0
OPP-000613,2026-06-10,Southeast,East,Mid-Market,False,0.0
OPP-000614,2026-06-10,Southeast,East,Mid-Market,False,0.0
OPP-000615,2026-06-10,Southeast,East,Mid-Market,False,0.0
OPP-000616,2026-06-10,Southeast,East,Mid-Market,False,0.0
OPP-000617,2026-06-10,Southeast,East,SMB,False,0.0
OPP-000618,2026-06-10,Southeast,East,SMB,False,0.0
OPP-000619,2026-06-10,Southeast,East,SMB,True,1315.07
OPP-000620,2026-06-10,Southeast,East,SMB,False,0.0
OPP-000621,2026-06-10,Southeast,East,SMB,False,0.0
OPP-000622,2026-06-10,Northwest,West,SMB,True,657.76
OPP-000623,2026-06-10,Northwest,West,SMB,True,703.46
OPP-000624,2026-06-10,Northwest,West,SMB,False,0.0
OPP-000625,2026-06-10,Northwest,West,SMB,True,1207.34
OPP-000626,2026-06-10,Northwest,West,SMB,False,0.0
OPP-000627,2026-06-10,Northwest,West,SMB,True,1152.2
OPP-000628,2026-06-10,Northwest,West,SMB,True,806.67
OPP-000629,2026-06-10,Northwest,West,SMB,False,0.0
OPP-000630,2026-06-10,Northwest,West,Enterprise,False,0.0
OPP-000631,2026-06-10,Northwest,West,Enterprise,True,11142.93
OPP-000632,2026-06-10,Northwest,West,SMB,False,0.0
OPP-000633,2026-06-10,Northwest,West,Enterprise,False,0.0
OPP-000634,2026-06-10,Northwest,West,Enterprise,True,7448.49
OPP-000635,2026-06-10,Northwest,West,Enterprise,False,0.0
OPP-000636,2026-06-10,Northwest,West,Enterprise,True,5338.89
OPP-000637,2026-06-10,Northwest,West,SMB,False,0.0
OPP-000638,2026-06-10,Northwest,West,Mid-Market,False,0.0
OPP-000639,2026-06-10,Northwest,West,SMB,False,0.0
OPP-000640,2026-06-10,Northwest,West,Mid-Market,False,0.0
OPP-000641,2026-06-10,Southwest,West,SMB,True,1130.06
OPP-000642,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000643,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000644,2026-06-10,Southwest,West,SMB,True,875.07
OPP-000645,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000646,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000647,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000648,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000649,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000650,2026-06-10,Southwest,West,SMB,False,0.0
OPP-000651,2026-06-10,Southwest,West,Mid-Market,False,0.0
OPP-000652,2026-06-10,Southwest,West,Mid-Market,False,0.0
OPP-000653,2026-06-10,Southwest,West,Mid-Market,True,2771.13
OPP-000654,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000655,2026-06-11,Northeast,East,SMB,True,637.81
OPP-000656,2026-06-11,Northeast,East,Enterprise,False,0.0
OPP-000657,2026-06-11,Northeast,East,SMB,True,880.61
OPP-000658,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000659,2026-06-11,Northeast,East,SMB,True,1345.86
OPP-000660,2026-06-11,Northeast,East,Mid-Market,False,0.0
OPP-000661,2026-06-11,Northeast,East,Enterprise,True,7265.21
OPP-000662,2026-06-11,Northeast,East,Mid-Market,False,0.0
OPP-000663,2026-06-11,Northeast,East,Mid-Market,False,0.0
OPP-000664,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000665,2026-06-11,Northeast,East,SMB,True,1727.45
OPP-000666,2026-06-11,Northeast,East,SMB,True,1281.4
OPP-000667,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000668,2026-06-11,Northeast,East,Mid-Market,False,0.0
OPP-000669,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000670,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000671,2026-06-11,Northeast,East,Mid-Market,False,0.0
OPP-000672,2026-06-11,Northeast,East,Enterprise,True,12234.55
OPP-000673,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000674,2026-06-11,Northeast,East,Mid-Market,True,4929.53
OPP-000675,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000676,2026-06-11,Northeast,East,SMB,True,859.4
OPP-000677,2026-06-11,Northeast,East,Mid-Market,True,2879.84
OPP-000678,2026-06-11,Northeast,East,SMB,False,0.0
OPP-000679,2026-06-11,Southeast,East,SMB,True,273.96
OPP-000680,2026-06-11,Southeast,East,SMB,False,0.0
OPP-000681,2026-06-11,Southeast,East,SMB,False,0.0
OPP-000682,2026-06-11,Southeast,East,Mid-Market,True,1468.76
OPP-000683,2026-06-11,Southeast,East,Mid-Market,False,0.0
OPP-000684,2026-06-11,Southeast,East,SMB,True,413.75
OPP-000685,2026-06-11,Southeast,East,Mid-Market,False,0.0
OPP-000686,2026-06-11,Southeast,East,SMB,False,0.0
OPP-000687,2026-06-11,Southeast,East,Mid-Market,True,2564.28
OPP-000688,2026-06-11,Southeast,East,Mid-Market,False,0.0
OPP-000689,2026-06-11,Southeast,East,Mid-Market,False,0.0
OPP-000690,2026-06-11,Northwest,West,Mid-Market,True,2921.77
OPP-000691,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000692,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000693,2026-06-11,Northwest,West,SMB,True,1584.32
OPP-000694,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000695,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000696,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000697,2026-06-11,Northwest,West,Mid-Market,True,3759.41
OPP-000698,2026-06-11,Northwest,West,Enterprise,True,9811.38
OPP-000699,2026-06-11,Northwest,West,Mid-Market,False,0.0
OPP-000700,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000701,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000702,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000703,2026-06-11,Northwest,West,Mid-Market,True,2151.13
OPP-000704,2026-06-11,Northwest,West,SMB,False,0.0
OPP-000705,2026-06-11,Southwest,West,Enterprise,False,0.0
OPP-000706,2026-06-11,Southwest,West,Enterprise,False,0.0
OPP-000707,2026-06-11,Southwest,West,Enterprise,False,0.0
OPP-000708,2026-06-11,Southwest,West,SMB,False,0.0
OPP-000709,2026-06-11,Southwest,West,SMB,True,855.08
OPP-000710,2026-06-11,Southwest,West,SMB,False,0.0
OPP-000711,2026-06-11,Southwest,West,Mid-Market,False,0.0
OPP-000712,2026-06-11,Southwest,West,Mid-Market,False,0.0
OPP-000713,2026-06-11,Southwest,West,Mid-Market,False,0.0
OPP-000714,2026-06-11,Southwest,West,Enterprise,True,7665.13
OPP-000715,2026-06-11,Southwest,West,Mid-Market,False,0.0
OPP-000716,2026-06-11,Southwest,West,SMB,False,0.0
OPP-000717,2026-06-11,Southwest,West,SMB,False,0.0
OPP-000718,2026-06-11,Southwest,West,SMB,False,0.0
OPP-000719,2026-06-12,Northeast,East,SMB,False,0.0
OPP-000720,2026-06-12,Northeast,East,SMB,False,0.0
OPP-000721,2026-06-12,Northeast,East,SMB,True,821.51
OPP-000722,2026-06-12,Northeast,East,Enterprise,False,0.0
OPP-000723,2026-06-12,Northeast,East,Enterprise,False,0.0
OPP-000724,2026-06-12,Northeast,East,SMB,True,1444.53
OPP-000725,2026-06-12,Northeast,East,Mid-Market,False,0.0
OPP-000726,2026-06-12,Northeast,East,Mid-Market,True,2604.84
OPP-000727,2026-06-12,Northeast,East,SMB,True,2164.09
OPP-000728,2026-06-12,Northeast,East,Mid-Market,True,2854.79
OPP-000729,2026-06-12,Northeast,East,Mid-Market,False,0.0
OPP-000730,2026-06-12,Northeast,East,SMB,False,0.0
OPP-000731,2026-06-12,Northeast,East,SMB,True,482.4
OPP-000732,2026-06-12,Northeast,East,SMB,True,516.09
OPP-000733,2026-06-12,Northeast,East,SMB,True,687.71
OPP-000734,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000735,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000736,2026-06-12,Southeast,East,SMB,True,510.32
OPP-000737,2026-06-12,Southeast,East,Mid-Market,False,0.0
OPP-000738,2026-06-12,Southeast,East,Enterprise,False,0.0
OPP-000739,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000740,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000741,2026-06-12,Southeast,East,SMB,True,1195.71
OPP-000742,2026-06-12,Southeast,East,SMB,True,589.57
OPP-000743,2026-06-12,Southeast,East,SMB,True,1758.87
OPP-000744,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000745,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000746,2026-06-12,Southeast,East,SMB,True,484.59
OPP-000747,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000748,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000749,2026-06-12,Southeast,East,Enterprise,True,7063.03
OPP-000750,2026-06-12,Southeast,East,Enterprise,False,0.0
OPP-000751,2026-06-12,Southeast,East,Enterprise,False,0.0
OPP-000752,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000753,2026-06-12,Southeast,East,SMB,True,512.36
OPP-000754,2026-06-12,Southeast,East,Mid-Market,False,0.0
OPP-000755,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000756,2026-06-12,Southeast,East,Mid-Market,True,1820.21
OPP-000757,2026-06-12,Southeast,East,SMB,True,710.69
OPP-000758,2026-06-12,Southeast,East,Mid-Market,False,0.0
OPP-000759,2026-06-12,Southeast,East,Mid-Market,False,0.0
OPP-000760,2026-06-12,Southeast,East,Mid-Market,True,1727.13
OPP-000761,2026-06-12,Southeast,East,Mid-Market,True,1977.44
OPP-000762,2026-06-12,Southeast,East,SMB,False,0.0
OPP-000763,2026-06-12,Northwest,West,SMB,True,1087.06
OPP-000764,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000765,2026-06-12,Northwest,West,Mid-Market,False,0.0
OPP-000766,2026-06-12,Northwest,West,Enterprise,False,0.0
OPP-000767,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000768,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000769,2026-06-12,Northwest,West,Mid-Market,False,0.0
OPP-000770,2026-06-12,Northwest,West,Enterprise,False,0.0
OPP-000771,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000772,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000773,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000774,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000775,2026-06-12,Northwest,West,SMB,True,546.61
OPP-000776,2026-06-12,Northwest,West,SMB,True,460.5
OPP-000777,2026-06-12,Northwest,West,SMB,True,883.64
OPP-000778,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000779,2026-06-12,Northwest,West,SMB,False,0.0
OPP-000780,2026-06-12,Northwest,West,Mid-Market,False,0.0
OPP-000781,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000782,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000783,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000784,2026-06-12,Southwest,West,Mid-Market,True,2529.01
OPP-000785,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000786,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000787,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000788,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000789,2026-06-12,Southwest,West,Mid-Market,False,0.0
OPP-000790,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000791,2026-06-12,Southwest,West,Enterprise,True,4770.84
OPP-000792,2026-06-12,Southwest,West,Enterprise,False,0.0
OPP-000793,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000794,2026-06-12,Southwest,West,SMB,True,1676.86
OPP-000795,2026-06-12,Southwest,West,Enterprise,True,5788.96
OPP-000796,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000797,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000798,2026-06-12,Southwest,West,SMB,False,0.0
OPP-000799,2026-06-13,Northeast,East,SMB,True,989.17
OPP-000800,2026-06-13,Northeast,East,SMB,False,0.0
OPP-000801,2026-06-13,Northeast,East,SMB,False,0.0
OPP-000802,2026-06-13,Northeast,East,SMB,False,0.0
OPP-000803,2026-06-13,Northeast,East,Enterprise,True,6094.67
OPP-000804,2026-06-13,Southeast,East,Mid-Market,False,0.0
OPP-000805,2026-06-13,Southeast,East,SMB,False,0.0
OPP-000806,2026-06-13,Southeast,East,Mid-Market,False,0.0
OPP-000807,2026-06-13,Southeast,East,SMB,True,835.24
OPP-000808,2026-06-13,Southeast,East,Mid-Market,False,0.0
OPP-000809,2026-06-13,Southeast,East,Mid-Market,False,0.0
OPP-000810,2026-06-13,Southeast,East,SMB,False,0.0
OPP-000811,2026-06-13,Southeast,East,SMB,True,1309.93
OPP-000812,2026-06-13,Southeast,East,SMB,False,0.0
OPP-000813,2026-06-13,Northwest,West,Mid-Market,False,0.0
OPP-000814,2026-06-13,Northwest,West,SMB,False,0.0
OPP-000815,2026-06-13,Northwest,West,SMB,False,0.0
OPP-000816,2026-06-13,Northwest,West,SMB,False,0.0
OPP-000817,2026-06-13,Northwest,West,Mid-Market,False,0.0
OPP-000818,2026-06-13,Northwest,West,SMB,True,1090.64
OPP-000819,2026-06-13,Northwest,West,Mid-Market,True,3172.47
OPP-000820,2026-06-13,Northwest,West,SMB,False,0.0
OPP-000821,2026-06-13,Northwest,West,Enterprise,True,18208.54
OPP-000822,2026-06-13,Northwest,West,SMB,False,0.0
OPP-000823,2026-06-13,Northwest,West,Enterprise,False,0.0
OPP-000824,2026-06-13,Southwest,West,SMB,False,0.0
OPP-000825,2026-06-13,Southwest,West,SMB,False,0.0
OPP-000826,2026-06-13,Southwest,West,SMB,False,0.0
OPP-000827,2026-06-13,Southwest,West,Enterprise,False,0.0
OPP-000828,2026-06-13,Southwest,West,Mid-Market,True,4333.54
OPP-000829,2026-06-13,Southwest,West,SMB,True,738.28
